x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
135.0,34.0,31.0,1.0,500358.090912,4.0,165.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
136.0,34.0,30.0,1.0,500358.09094,4.0,112.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
137.0,34.0,29.0,1.0,500358.090968,4.0,132.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
138.0,34.0,29.0,1.0,500358.090996,4.0,166.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
139.0,34.0,28.0,1.0,500358.09101,4.0,146.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
140.0,34.0,28.0,1.0,500358.091038,4.0,127.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
141.0,34.0,27.0,1.0,500358.091066,4.0,127.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
142.0,34.0,26.0,1.0,500358.091094,4.0,107.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,34.0,26.0,1.0,500358.091122,4.0,94.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
144.0,35.0,26.0,1.0,500358.09115,5.0,128.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
145.0,35.0,25.0,1.0,500358.091164,5.0,108.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
146.0,35.0,25.0,1.0,500358.091192,5.0,115.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
147.0,35.0,24.0,1.0,500358.09122,5.0,108.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
148.0,35.0,24.0,1.0,500358.091248,5.0,149.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
149.0,35.0,23.0,1.0,500358.091262,5.0,115.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,35.0,23.0,1.0,500358.09129,5.0,116.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,35.0,26.0,1.0,500358.100936,4.0,94.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
142.0,35.0,26.0,1.0,500358.100964,4.0,101.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
141.0,35.0,27.0,1.0,500358.100992,4.0,107.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
140.0,35.0,27.0,1.0,500358.10102,4.0,154.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
139.0,35.0,28.0,1.0,500358.101048,4.0,113.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
138.0,35.0,28.0,1.0,500358.101062,4.0,133.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
137.0,35.0,29.0,1.0,500358.10109,4.0,126.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
136.0,35.0,30.0,1.0,500358.101118,4.0,126.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
135.0,35.0,30.0,1.0,500358.101146,4.0,132.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
134.0,35.0,31.0,1.0,500358.101174,4.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
133.0,35.0,32.0,1.0,500358.101188,4.0,105.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
132.0,35.0,32.0,1.0,500358.101216,3.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
126.0,34.0,36.0,1.0,500358.10137,3.0,142.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
125.0,34.0,37.0,1.0,500358.101398,3.0,122.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
124.0,34.0,37.0,1.0,500358.101426,3.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
123.0,34.0,38.0,1.0,500358.101454,3.0,166.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
122.0,34.0,39.0,1.0,500358.101482,2.0,159.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
121.0,34.0,39.0,1.0,500358.101496,2.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
120.0,34.0,40.0,1.0,500358.101524,2.0,165.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
119.0,34.0,41.0,1.0,500358.101552,2.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
118.0,34.0,41.0,1.0,500358.10158,2.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
117.0,34.0,42.0,1.0,500358.101608,2.0,164.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
116.0,34.0,43.0,1.0,500358.101636,2.0,88.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
110.0,33.0,49.0,1.0,500358.10179,1.0,78.0,2.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
109.0,33.0,50.0,1.0,500358.101818,1.0,140.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
108.0,33.0,51.0,1.0,500358.101846,1.0,183.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
107.0,33.0,52.0,1.0,500358.101874,1.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
106.0,33.0,52.0,1.0,500358.101902,1.0,182.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
105.0,33.0,53.0,1.0,500358.10193,1.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
104.0,33.0,53.0,1.0,500358.101958,1.0,187.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
103.0,33.0,53.0,1.0,500358.101986,1.0,175.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
102.0,33.0,53.0,1.0,500358.102014,1.0,127.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
101.0,33.0,52.0,1.0,500358.102042,0.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
100.0,33.0,52.0,1.0,500358.10207,0.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
99.0,33.0,52.0,1.0,500358.102098,0.0,175.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
98.0,33.0,52.0,1.0,500358.102126,0.0,175.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
97.0,33.0,52.0,1.0,500358.102154,0.0,133.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
96.0,33.0,52.0,1.0,500358.102182,0.0,169.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
95.0,33.0,52.0,1.0,500358.10221,0.0,163.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
94.0,33.0,52.0,1.0,500358.102238,0.0,170.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
93.0,33.0,52.0,1.0,500358.102266,0.0,139.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
92.0,33.0,51.0,1.0,500358.102294,0.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
91.0,33.0,51.0,1.0,500358.102322,0.0,170.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
90.0,33.0,51.0,1.0,500358.10235,0.0,164.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
89.0,33.0,51.0,1.0,500358.102378,0.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
88.0,33.0,51.0,1.0,500358.102406,0.0,182.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
87.0,33.0,51.0,1.0,500358.102434,0.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
86.0,33.0,51.0,1.0,500358.102476,0.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
85.0,33.0,50.0,1.0,500358.102504,0.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
84.0,33.0,50.0,1.0,500358.102532,0.0,170.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
83.0,33.0,51.0,1.0,500358.10256,0.0,121.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
82.0,33.0,49.0,1.0,500358.102588,-1.0,128.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
81.0,33.0,49.0,1.0,500358.102616,-1.0,177.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
80.0,33.0,48.0,1.0,500358.102644,-1.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
79.0,33.0,48.0,1.0,500358.102672,-1.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
78.0,33.0,48.0,1.0,500358.1027,-1.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
77.0,33.0,47.0,1.0,500358.102728,-1.0,117.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
76.0,33.0,47.0,1.0,500358.102756,-1.0,154.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
75.0,33.0,47.0,1.0,500358.102784,-1.0,179.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
74.0,33.0,46.0,1.0,500358.102812,-1.0,117.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
73.0,33.0,46.0,1.0,500358.10284,-2.0,154.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
72.0,33.0,46.0,1.0,500358.102868,-2.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
71.0,33.0,46.0,1.0,500358.102896,-2.0,154.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
59.0,33.0,42.0,1.0,500358.103232,-3.0,157.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
58.0,33.0,42.0,1.0,500358.10326,-3.0,119.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
57.0,33.0,41.0,1.0,500358.103288,-3.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
56.0,33.0,41.0,1.0,500358.103316,-3.0,113.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
55.0,33.0,41.0,1.0,500358.103344,-3.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
54.0,33.0,40.0,1.0,500358.103372,-3.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
53.0,33.0,40.0,1.0,500358.1034,-4.0,139.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
52.0,33.0,39.0,1.0,500358.103428,-4.0,133.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
9.0,33.0,33.0,1.0,500358.10459,-8.0,111.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
8.0,33.0,33.0,1.0,500358.104618,-8.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
7.0,33.0,33.0,1.0,500358.104646,-8.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
6.0,33.0,33.0,1.0,500358.104674,-8.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
5.0,33.0,33.0,1.0,500358.104702,-8.0,118.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
4.0,33.0,33.0,1.0,500358.10473,-8.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
3.0,33.0,33.0,1.0,500358.104758,-9.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
2.0,33.0,33.0,1.0,500358.104786,-9.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
1.0,33.0,33.0,1.0,500358.1048,-9.0,118.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,33.0,32.0,1.0,500358.104828,-9.0,119.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
25.0,34.0,34.0,1.0,500358.112906,-6.0,117.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
26.0,34.0,34.0,1.0,500358.112934,-6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
27.0,34.0,34.0,1.0,500358.112962,-6.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
28.0,34.0,34.0,1.0,500358.11299,-6.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
29.0,34.0,34.0,1.0,500358.113018,-6.0,104.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
30.0,34.0,34.0,1.0,500358.113032,-6.0,143.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
31.0,34.0,34.0,1.0,500358.11306,-6.0,90.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
32.0,34.0,35.0,1.0,500358.113088,-6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
33.0,34.0,35.0,1.0,500358.113116,-6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
34.0,34.0,35.0,1.0,500358.113144,-6.0,149.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
35.0,34.0,35.0,1.0,500358.113172,-5.0,148.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
36.0,34.0,35.0,1.0,500358.1132,-5.0,135.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
66.0,34.0,44.0,1.0,500358.114026,-2.0,118.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
67.0,34.0,44.0,1.0,500358.114054,-2.0,180.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
68.0,34.0,45.0,1.0,500358.114082,-2.0,149.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
69.0,34.0,45.0,1.0,500358.11411,-2.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
70.0,34.0,45.0,1.0,500358.114138,-2.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
71.0,34.0,46.0,1.0,500358.114166,-2.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
72.0,34.0,46.0,1.0,500358.114194,-2.0,148.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
73.0,34.0,46.0,1.0,500358.114222,-2.0,173.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
74.0,34.0,46.0,1.0,500358.11425,-1.0,173.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
75.0,34.0,47.0,1.0,500358.114278,-1.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
76.0,34.0,47.0,1.0,500358.114306,-1.0,129.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
77.0,34.0,47.0,1.0,500358.114334,-1.0,141.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
78.0,34.0,48.0,1.0,500358.114362,-1.0,129.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
79.0,34.0,48.0,1.0,500358.11439,-1.0,166.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
80.0,34.0,48.0,1.0,500358.114418,-1.0,184.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
99.0,34.0,52.0,1.0,500358.114964,0.0,176.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
100.0,34.0,52.0,1.0,500358.114978,0.0,194.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
101.0,34.0,52.0,1.0,500358.11502,0.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
102.0,34.0,52.0,1.0,500358.115034,0.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
103.0,34.0,53.0,1.0,500358.115062,0.0,145.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
105.0,34.0,53.0,1.0,500358.115118,1.0,163.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
106.0,34.0,52.0,1.0,500358.115146,1.0,145.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
107.0,34.0,52.0,1.0,500358.115174,1.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
108.0,34.0,51.0,1.0,500358.115202,1.0,146.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
109.0,34.0,49.0,1.0,500358.11523,1.0,202.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
110.0,34.0,49.0,1.0,500358.115258,1.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
111.0,34.0,46.0,1.0,500358.115286,1.0,149.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
112.0,34.0,46.0,1.0,500358.115314,1.0,168.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
113.0,34.0,45.0,1.0,500358.115342,2.0,131.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
114.0,34.0,44.0,1.0,500358.11537,2.0,162.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
115.0,34.0,44.0,1.0,500358.115384,2.0,150.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
117.0,35.0,42.0,1.0,500358.11544,2.0,151.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
118.0,35.0,42.0,1.0,500358.115468,2.0,151.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
119.0,35.0,41.0,1.0,500358.115496,2.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
120.0,35.0,40.0,1.0,500358.115524,2.0,165.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
121.0,35.0,39.0,1.0,500358.115552,2.0,159.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
122.0,35.0,39.0,1.0,500358.11558,2.0,159.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
123.0,35.0,38.0,1.0,500358.115608,2.0,153.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
124.0,35.0,38.0,1.0,500358.115622,3.0,147.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
125.0,35.0,37.0,1.0,500358.11565,3.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
126.0,35.0,36.0,1.0,500358.115678,3.0,129.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
127.0,35.0,35.0,1.0,500358.115706,3.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
128.0,35.0,35.0,1.0,500358.115734,3.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
129.0,35.0,34.0,1.0,500358.115762,3.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
130.0,35.0,34.0,1.0,500358.115776,3.0,117.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
131.0,35.0,33.0,1.0,500358.115804,3.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
133.0,36.0,32.0,1.0,500358.11586,3.0,151.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
134.0,36.0,31.0,1.0,500358.115888,4.0,125.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
135.0,36.0,31.0,1.0,500358.115902,4.0,138.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
136.0,36.0,30.0,1.0,500358.11593,4.0,106.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
137.0,36.0,29.0,1.0,500358.115958,4.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
138.0,36.0,28.0,1.0,500358.115986,4.0,126.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
139.0,36.0,28.0,1.0,500358.116014,4.0,153.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
140.0,36.0,27.0,1.0,500358.116028,4.0,134.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
141.0,36.0,27.0,1.0,500358.116056,4.0,214.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
142.0,36.0,26.0,1.0,500358.116084,4.0,154.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,36.0,25.0,1.0,500358.116112,4.0,121.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
144.0,36.0,25.0,1.0,500358.11614,4.0,108.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
145.0,36.0,25.0,1.0,500358.116154,4.0,121.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
146.0,36.0,24.0,1.0,500358.116182,5.0,88.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
147.0,36.0,24.0,1.0,500358.11621,5.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
148.0,36.0,23.0,1.0,500358.116238,5.0,109.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
149.0,36.0,23.0,1.0,500358.116266,5.0,102.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,36.0,23.0,1.0,500358.11628,5.0,116.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,37.0,22.0,1.0,500358.125828,5.0,157.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
149.0,37.0,23.0,1.0,500358.125842,5.0,116.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
148.0,37.0,23.0,1.0,500358.12587,5.0,102.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
147.0,37.0,24.0,1.0,500358.125898,5.0,149.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
146.0,37.0,24.0,1.0,500358.125926,5.0,108.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
145.0,37.0,24.0,1.0,500358.125954,4.0,101.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
144.0,37.0,25.0,1.0,500358.125968,4.0,101.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
143.0,37.0,25.0,1.0,500358.125996,4.0,114.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
142.0,37.0,26.0,1.0,500358.126024,4.0,128.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
141.0,37.0,26.0,1.0,500358.126052,4.0,121.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
140.0,37.0,27.0,1.0,500358.12608,4.0,140.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
139.0,37.0,28.0,1.0,500358.126094,4.0,107.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
138.0,37.0,28.0,1.0,500358.126122,4.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
132.0,36.0,32.0,1.0,500358.126276,3.0,131.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
131.0,36.0,32.0,1.0,500358.126304,3.0,111.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
130.0,36.0,33.0,1.0,500358.126332,3.0,111.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
129.0,36.0,33.0,1.0,500358.126346,3.0,104.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
128.0,36.0,35.0,1.0,500358.126374,3.0,104.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
127.0,36.0,35.0,1.0,500358.126402,3.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
126.0,36.0,36.0,1.0,500358.12643,3.0,129.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
125.0,36.0,37.0,1.0,500358.126458,3.0,122.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
124.0,36.0,37.0,1.0,500358.126486,3.0,167.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
123.0,36.0,38.0,1.0,500358.126514,2.0,141.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
122.0,36.0,38.0,1.0,500358.126528,2.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
116.0,35.0,43.0,1.0,500358.126696,2.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
115.0,35.0,43.0,1.0,500358.126724,2.0,163.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
114.0,35.0,44.0,1.0,500358.126752,2.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
113.0,35.0,44.0,1.0,500358.126766,2.0,143.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
112.0,35.0,45.0,1.0,500358.126794,1.0,93.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
111.0,35.0,46.0,1.0,500358.126822,1.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
110.0,35.0,47.0,1.0,500358.12685,1.0,185.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
109.0,35.0,48.0,1.0,500358.126878,1.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
104.0,34.0,53.0,1.0,500358.127018,1.0,127.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
98.0,34.0,52.0,1.0,500358.127186,0.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
97.0,34.0,52.0,1.0,500358.127214,0.0,157.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
96.0,34.0,52.0,1.0,500358.127242,0.0,176.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
